Match ID,Match ID URN,Match name,Tournament ID,Tournament name,Category ID,Category name,Sport ID,Sport name
11865490,sr:match:11865490,FC Dinamo Moscow vs. CSKA Moscow,sr:tournament:203,Premier League,sr:category:21,Russia,sr:sport:1,Soccer
11868176,sr:match:11868176,Bolton Wanderers vs. Brentford FC,sr:tournament:18,Championship,sr:category:1,England,sr:sport:1,Soccer
11868178,sr:match:11868178,Derby County vs. Birmingham City,sr:tournament:18,Championship,sr:category:1,England,sr:sport:1,Soccer
11868180,sr:match:11868180,Fulham FC vs. Middlesbrough FC,sr:tournament:18,Championship,sr:category:1,England,sr:sport:1,Soccer
11868182,sr:match:11868182,Leeds United vs. Ipswich Town,sr:tournament:18,Championship,sr:category:1,England,sr:sport:1,Soccer
11868184,sr:match:11868184,Norwich City vs. Bristol City,sr:tournament:18,Championship,sr:category:1,England,sr:sport:1,Soccer
11868188,sr:match:11868188,Preston North End vs. Millwall FC,sr:tournament:18,Championship,sr:category:1,England,sr:sport:1,Soccer
11868190,sr:match:11868190,Queens Park Rangers vs. Burton Albion,sr:tournament:18,Championship,sr:category:1,England,sr:sport:1,Soccer
11868192,sr:match:11868192,Reading FC vs. Hull City,sr:tournament:18,Championship,sr:category:1,England,sr:sport:1,Soccer
11868196,sr:match:11868196,Sunderland AFC vs. Cardiff City,sr:tournament:18,Championship,sr:category:1,England,sr:sport:1,Soccer
11868198,sr:match:11868198,Wolverhampton Wanderers vs. Barnsley,sr:tournament:18,Championship,sr:category:1,England,sr:sport:1,Soccer
11871706,sr:match:11871706,Shrewsbury Town vs. Blackburn Rovers,sr:tournament:24,League One,sr:category:1,England,sr:sport:1,Soccer
11871724,sr:match:11871724,Charlton Athletic vs. Bury FC,sr:tournament:24,League One,sr:category:1,England,sr:sport:1,Soccer
11872366,sr:match:11872366,Oxford United vs. Walsall FC,sr:tournament:24,League One,sr:category:1,England,sr:sport:1,Soccer
11872400,sr:match:11872400,Northampton Town vs. Bradford City,sr:tournament:24,League One,sr:category:1,England,sr:sport:1,Soccer
11872524,sr:match:11872524,Fleetwood Town vs. Southend United,sr:tournament:24,League One,sr:category:1,England,sr:sport:1,Soccer
11873058,sr:match:11873058,Crewe Alexandra vs. Carlisle United,sr:tournament:25,League Two,sr:category:1,England,sr:sport:1,Soccer
11873308,sr:match:11873308,Stevenage FC vs. Morecambe FC,sr:tournament:25,League Two,sr:category:1,England,sr:sport:1,Soccer
11873448,sr:match:11873448,Mansfield Town vs. Cambridge United,sr:tournament:25,League Two,sr:category:1,England,sr:sport:1,Soccer
11873642,sr:match:11873642,Newport County vs. Grimsby Town,sr:tournament:25,League Two,sr:category:1,England,sr:sport:1,Soccer
11873720,sr:match:11873720,Luton Town vs. Chesterfield FC,sr:tournament:25,League Two,sr:category:1,England,sr:sport:1,Soccer
11873970,sr:match:11873970,SK Rapid Vienna vs. RZ Pellets WAC,sr:tournament:45,Bundesliga,sr:category:17,Austria,sr:sport:1,Soccer
11874760,sr:match:11874760,FC Nitra vs. MFK Ruzomberok,sr:tournament:211,Superliga,sr:category:23,Slovakia,sr:sport:1,Soccer
11885198,sr:match:11885198,FC Fastav Zlin vs. SK Slavia Prague,sr:tournament:172,1. Liga,sr:category:18,Czech Republic,sr:sport:1,Soccer
11885200,sr:match:11885200,Bohemians Prague 1905 vs. FK Jablonec,sr:tournament:172,1. Liga,sr:category:18,Czech Republic,sr:sport:1,Soccer
11885202,sr:match:11885202,SK Sigma Olomouc vs. FK Dukla Prague,sr:tournament:172,1. Liga,sr:category:18,Czech Republic,sr:sport:1,Soccer
11891194,sr:match:11891194,ND Gorica vs. NK Krsko,sr:tournament:212,PrvaLiga,sr:category:24,Slovenia,sr:sport:1,Soccer
11891536,sr:match:11891536,Brechin City FC vs. Dunfermline Athletic,sr:tournament:206,Championship,sr:category:22,Scotland,sr:sport:1,Soccer
11891538,sr:match:11891538,Dumbarton FC vs. Inverness Caledonian Thistle,sr:tournament:206,Championship,sr:category:22,Scotland,sr:sport:1,Soccer
11913768,sr:match:11913768,1899 Hoffenheim vs. FC Schalke 04,sr:tournament:35,Bundesliga,sr:category:30,Germany,sr:sport:1,Soccer
11913834,sr:match:11913834,1. FSV Mainz 05 vs. Hertha BSC,sr:tournament:35,Bundesliga,sr:category:30,Germany,sr:sport:1,Soccer
11913938,sr:match:11913938,VfB Stuttgart vs. FC Augsburg,sr:tournament:35,Bundesliga,sr:category:30,Germany,sr:sport:1,Soccer
11914120,sr:match:11914120,Werder Bremen vs. SC Freiburg,sr:tournament:35,Bundesliga,sr:category:30,Germany,sr:sport:1,Soccer
11914296,sr:match:11914296,RB Leipzig vs. Eintracht Frankfurt,sr:tournament:35,Bundesliga,sr:category:30,Germany,sr:sport:1,Soccer
11920408,sr:match:11920408,Hsk Zrinjski Mostar vs. FK Mladost Doboj Kakanj,sr:tournament:222,Premier League,sr:category:158,Bosnia & Herzegovina,sr:sport:1,Soccer
11926132,sr:match:11926132,Hapoel Acre FC vs. Bnei Yehuda Tel Aviv FC,sr:tournament:266,Premier League,sr:category:66,Israel,sr:sport:1,Soccer
11933258,sr:match:11933258,Ballinamallard United FC vs. Ballymena United FC,sr:tournament:200,JJB Sports Premiership,sr:category:130,Northern Ireland,sr:sport:1,Soccer
11933260,sr:match:11933260,Carrick Rangers FC vs. Cliftonville FC,sr:tournament:200,JJB Sports Premiership,sr:category:130,Northern Ireland,sr:sport:1,Soccer
11933262,sr:match:11933262,Crusaders FC vs. Dungannon Swifts FC,sr:tournament:200,JJB Sports Premiership,sr:category:130,Northern Ireland,sr:sport:1,Soccer
11933264
11933382
11942428
11952864
11958912
11961774
11961776
11961782
11961786
11961788
11961790
11961794
11961796
11971682
11972308
11988580
12002790
12004422
12007110
12007120
12007124
12007128
12008020
12008024
12008026
12008028
12029750
12032082
12032084
12046488
12046978
12046982
12053052
12055170
12060352
12089914
12150582
12150584
12188084
12188088
12188096
12188100
